Código,Sigla,UF,Região,Região oficial,Ano,Sexo,Total,0-4 anos,5-9 anos,10-19 anos,20-29 anos,30-39 anos,40-49 anos,50-59 anos,60+ anos
24,RN,Rio Grande do Norte,RegL,NE,2025,F,1900948,114817,120614,266422,292142,300328,280920,217234,308471
24,RN,Rio Grande do Norte,RegL,NE,2025,M,1833378,120081,125826,276746,298590,300474,274642,200582,236437
24,RN,Rio Grande do Norte,RegL,NE,2025,Total,3734326,234898,246440,543168,590732,600802,555562,417816,544908
24,RN,Rio Grande do Norte,RegL,NE,2026,F,1914071,113844,119503,262655,291971,297818,287463,220430,320387
24,RN,Rio Grande do Norte,RegL,NE,2026,M,1844828,119082,124699,272996,298394,298304,281250,203871,246232
24,RN,Rio Grande do Norte,RegL,NE,2026,Total,3758899,232926,244202,535651,590365,596122,568713,424301,566619
24,RN,Rio Grande do Norte,RegL,NE,2027,F,1926717,112869,118455,259059,291376,295278,293453,223906,332321
24,RN,Rio Grande do Norte,RegL,NE,2027,M,1855822,118076,123636,269398,297754,296174,287211,207524,256049
24,RN,Rio Grande do Norte,RegL,NE,2027,Total,3782539,230945,242091,528457,589130,591452,580664,431430,588370
24,RN,Rio Grande do Norte,RegL,NE,2028,F,1938874,111898,117448,255639,290195,293028,298578,227890,344198
24,RN,Rio Grande do Norte,RegL,NE,2028,M,1866333,117074,122612,265965,296509,294373,292247,211748,265805
24,RN,Rio Grande do Norte,RegL,NE,2028,Total,3805207,228972,240060,521604,586704,587401,590825,439638,610003
24,RN,Rio Grande do Norte,RegL,NE,2029,F,1950519,110936,116458,252416,288260,291417,302435,232664,355933
24,RN,Rio Grande do Norte,RegL,NE,2029,M,1876372,116081,121604,262726,294499,293211,296018,216814,275419
24,RN,Rio Grande do Norte,RegL,NE,2029,Total,3826891,227017,238062,515142,582759,584628,598453,449478,631352
24,RN,Rio Grande do Norte,RegL,NE,2030,F,1961668,109987,115476,249408,285463,290669,304792,238371,367502
24,RN,Rio Grande do Norte,RegL,NE,2030,M,1885912,115100,120598,259694,291721,292772,298345,222842,284840
24,RN,Rio Grande do Norte,RegL,NE,2030,Total,3847580,225087,236074,509102,577184,583441,603137,461213,652342
25,PB,Paraíba,RegL,NE,2000,F,1779894,171172,179099,386017,300401,241597,175816,135145,190647
25,PB,Paraíba,RegL,NE,2000,M,1692945,176458,183883,396067,291077,225528,155861,112818,151253
25,PB,Paraíba,RegL,NE,2000,Total,3472839,347630,362982,782084,591478,467125,331677,247963,341900
25,PB,Paraíba,RegL,NE,2001,F,1797282,171599,175825,382959,308911,246120,180587,137823,193458
25,PB,Paraíba,RegL,NE,2001,M,1710014,177130,180821,393055,301254,229335,161023,115507,151889
25,PB,Paraíba,RegL,NE,2001,Total,3507296,348729,356646,776014,610165,475455,341610,253330,345347
25,PB,Paraíba,RegL,NE,2002,F,1815001,172255,173022,378506,318193,249879,186031,140852,196263
25,PB,Paraíba,RegL,NE,2002,M,1727011,178057,178196,388216,312323,232340,166981,118390,152508
25,PB,Paraíba,RegL,NE,2002,Total,3542012,350312,351218,766722,630516,482219,353012,259242,348771
25,PB,Paraíba,RegL,NE,2003,F,1833011,172931,170849,373055,327600,253292,192000,144098,199186
25,PB,Paraíba,RegL,NE,2003,M,1743964,179050,176150,382123,323467,235042,173463,121367,153302
25,PB,Paraíba,RegL,NE,2003,Total,3576975,351981,346999,755178,651067,488334,365463,265465,352488
25,PB,Paraíba,RegL,NE,2004,F,1851250,173379,169440,367204,336159,257003,198252,147335,202478
25,PB,Paraíba,RegL,NE,2004,M,1760828,179887,174775,375635,333457,238210,180030,124289,154545
25,PB,Paraíba,RegL,NE,2004,Total,3612078,353266,344215,742839,669616,495213,378282,271624,357023
25,PB,Paraíba,RegL,NE,2005,F,1869649,173437,168791,361434,343200,261457,204606,150452,206272
25,PB,Paraíba,RegL,NE,2005,M,1777555,180530,173933,369399,341471,242345,186392,127099,156386
25,PB,Paraíba,RegL,NE,2005,Total,3647204,353967,342724,730833,684671,503802,390998,277551,362658
25,PB,Paraíba,RegL,NE,2006,F,1888143,172125,169713,355756,348959,266482,211090,153480,210538
25,PB,Paraíba,RegL,NE,2006,M,1794079,179465,174965,363370,347794,247250,192606,129811,158818
25,PB,Paraíba,RegL,NE,2006,Total,3682222,351590,344678,719126,696753,513732,403696,283291,369356
25,PB,Paraíba,RegL,NE,2007,F,1906669,170589,170865,350236,353640,271907,217761,156378,215293
25,PB,Paraíba,RegL,NE,2007,M,1810353,178103,176290,357586,352672,252730,198731,132378,161863
25,PB,Paraíba,RegL,NE,2007,Total,3717022,348692,347155,707822,706312,524637,416492,288756,377156
25,PB,Paraíba,RegL,NE,2008,F,1925173,168819,172035,345236,356972,277958,224344,159390,220419
25,PB,Paraíba,RegL,NE,2008,M,1826334,176439,177706,352356,355813,259008,204552,135087,165373
25,PB,Paraíba,RegL,NE,2008,Total,3751507,345258,349741,697592,712785,536966,428896,294477,385792
25,PB,Paraíba,RegL,NE,2009,F,1943617,166837,172970,341134,358661,284940,230434,162894,225747
25,PB,Paraíba,RegL,NE,2009,M,1841981,174507,178984,347935,356909,266365,209777,138375,169129
25,PB,Paraíba,RegL,NE,2009,Total,3785598,341344,351954,689069,715570,551305,440211,301269,394876
25,PB,Paraíba,RegL,NE,2010,F,1961972,164686,173509,338143,358558,292968,235813,167112,231183
25,PB,Paraíba,RegL,NE,2010,M,1857265,172365,180079,344353,355830,274881,214276,142488,172993
25,PB,Paraíba,RegL,NE,2010,Total,3819237,337051,353588,682496,714388,567849,450089,309600,404176
25,PB,Paraíba,RegL,NE,2011,F,1980007,162365,172626,337032,356871,301847,240511,171979,236776
25,PB,Paraíba,RegL,NE,2011,M,1872075,170013,179438,343008,352892,284329,218083,147354,176958
25,PB,Paraíba,RegL,NE,2011,Total,3852082,332378,352064,680040,709763,586176,458594,319333,413734
25,PB,Paraíba,RegL,NE,2012,F,1997498,159868,171429,336445,353749,311489,244465,177476,242577
25,PB,Paraíba,RegL,NE,2012,M,1886324,167451,178430,342336,348338,294638,221141,152988,181002
25,PB,Paraíba,RegL,NE,2012,Total,3883822,327319,349859,678781,702087,606127,465606,330464,423579
25,PB,Paraíba,RegL,NE,2013,F,2014426,157243,169902,336337,349560,321260,248074,183468,248582
25,PB,Paraíba,RegL,NE,2013,M,1899995,164732,177038,342264,342698,305048,223921,159129,185165
25,PB,Paraíba,RegL,NE,2013,Total,3914421,321975,346940,678601,692258,626308,471995,342597,433747
25,PB,Paraíba,RegL,NE,2014,F,2030782,154545,168065,336587,344878,330187,251974,189726,254820
25,PB,Paraíba,RegL,NE,2014,M,1913103,161926,175278,342643,336783,314408,227155,165373,189537
25,PB,Paraíba,RegL,NE,2014,Total,3943885,316471,343343,679230,681661,644595,479129,355099,444357
25,PB,Paraíba,RegL,NE,2015,F,2046559,151837,165951,337018,340169,337600,256599,196071,261314
25,PB,Paraíba,RegL,NE,2015,M,1925643,159106,173190,343274,331192,321945,231313,171446,194177
25,PB,Paraíba,RegL,NE,2015,Total,3972202,310943,339141,680292,671361,659545,487912,367517,455491
25,PB,Paraíba,RegL,NE,2016,F,2061771,149178,163613,337458,335431,343715,261776,202533,268067
25,PB,Paraíba,RegL,NE,2016,M,1937644,156334,170837,343957,325869,327945,236221,177397,199084
25,PB,Paraíba,RegL,NE,2016,Total,3999415,305512,334450,681415,661300,671660,497997,379930,467151
25,PB,Paraíba,RegL,NE,2017,F,2076428,146621,161096,337720,330720,348719,267335,209162,275055
25,PB,Paraíba,RegL,NE,2017,M,1949130,153665,168270,344510,320822,332651,241693,183275,204244
25,PB,Paraíba,RegL,NE,2017,Total,4025558,300286,329366,682230,651542,681370,509028,392437,479299
25,PB,Paraíba,RegL,NE,2018,F,2090548,144191,158448,337582,326386,352331,273501,215696,282413
25,PB,Paraíba,RegL,NE,2018,M,1960114,151127,165544,344717,316316,335793,247940,188884,209793
25,PB,Paraíba,RegL,NE,2018,Total,4050662,295318,323992,682299,642702,688124,521441,404580,492206
25,PB,Paraíba,RegL,NE,2019,F,2104142,141903,155729,336821,322787,354247,280567,221748,290340
25,PB,Paraíba,RegL,NE,2019,M,1970613,148738,162728,344378,312577,337076,255236,193957,215923
25,PB,Paraíba,RegL,NE,2019,Total,4074755,290641,318457,681199,635364,691323,535803,415705,506263
25,PB,Paraíba,RegL,NE,2020,F,2117216,139763,152999,335310,320133,354313,288636,227116,298946
25,PB,Paraíba,RegL,NE,2020,M,1980643,146502,159901,343475,309609,336375,263665,198375,222741
25,PB,Paraíba,RegL,NE,2020,Total,4097859,286265,312900,678785,629742,690688,552301,425491,521687
25,PB,Paraíba,RegL,NE,2021,F,2129780,137754,150317,332132,319248,352761,297529,231828,308211
25,PB,Paraíba,RegL,NE,2021,M,1990213,144401,157118,340583,308773,333936,272998,202172,230232
25,PB,Paraíba,RegL,NE,2021,Total,4119993,282155,307435,672715,628021,686697,570527,434000,538443
25,PB,Paraíba,RegL,NE,2022,F,2141843,135849,147736,328474,318860,349777,307168,235827,318152
25,PB,Paraíba,RegL,NE,2022,M,1999318,142409,154438,337136,308538,329933,283156,205293,238415
25,PB,Paraíba,RegL,NE,2022,Total,4141161,278258,302174,665610,627398,679710,590324,441120,556567
25,PB,Paraíba,RegL,NE,2023,F,2153389,134022,145281,324363,318927,345729,316918,239498,328651
25,PB,Paraíba,RegL,NE,2023,M,2007948,140496,151889,333166,308842,324870,293415,208176,247094
25,PB,Paraíba,RegL,NE,2023,Total,4161337,274518,297170,657529,627769,670599,610333,447674,575745
25,PB,Paraíba,RegL,NE,2024,F,2164409,132253,142969,319877,319337,341181,325833,243455,339504
25,PB,Paraíba,RegL,NE,2024,M,2016099,138645,149486,328756,309558,319516,302664,211496,255978
25,PB,Paraíba,RegL,NE,2024,Total,4180508,270898,292455,648633,628895,660697,628497,454951,595482
25,PB,Paraíba,RegL,NE,2025,F,2174897,130532,140805,315106,319928,336589,333248,248118,350571
25,PB,Paraíba,RegL,NE,2025,M,2023774,136842,147237,324018,310501,314455,310162,215690,264869
25,PB,Paraíba,RegL,NE,2025,Total,4198671,267374,288042,639124,630429,651044,643410,463808,615440
25,PB,Paraíba,RegL,NE,2026,F,2184859,128851,138774,310160,320541,331960,339382,253318,361873
25,PB,Paraíba,RegL,NE,2026,M,2030981,135086,145125,319062,311497,309629,316176,220592,273814
25,PB,Paraíba,RegL,NE,2026,Total,4215840,263937,283899,629222,632038,641589,655558,473910,635687
25,PB,Paraíba,RegL,NE,2027,F,2194299,127213,136848,305138,320993,327351,344410,258899,373447
25,PB,Paraíba,RegL,NE,2027,M,2037709,133372,143123,313998,312384,305043,320937,226030,282822
25,PB,Paraíba,RegL,NE,2027,Total,4232008,260585,279971,619136,633377,632394,665347,484929,656269
25,PB,Paraíba,RegL,NE,2028,F,2203199,125624,135000,300114,321064,323109,348058,265069,385161
25,PB,Paraíba,RegL,NE,2028,M,2043958,131709,141197,308906,312964,300956,324181,232203,291842
25,PB,Paraíba,RegL,NE,2028,Total,4247157,257333,276197,609020,634028,624065,672239,497272,677003
25,PB,Paraíba,RegL,NE,2029,F,2211570,124091,133210,295157,320546,319585,350030,272113,396838
25,PB,Paraíba,RegL,NE,2029,M,2049744,130105,139334,303876,313040,297590,325625,239363,300811
25,PB,Paraíba,RegL,NE,2029,Total,4261314,254196,272544,599033,633586,617175,675655,511476,697649
25,PB,Paraíba,RegL,NE,2030,F,2219431,122618,131472,290337,319304,316997,350171,280126,408406
25,PB,Paraíba,RegL,NE,2030,M,2055073,128566,137520,298985,312598,294945,325151,247588,309720
25,PB,Paraíba,RegL,NE,2030,Total,4274504,251184,268992,589322,631902,611942,675322,527714,718126
26,PE,Pernambuco,RegL,NE,2000,F,4151669,419259,415843,870521,732708,585605,431967,307093,388673
26,PE,Pernambuco,RegL,NE,2000,M,3968020,432491,427421,893429,725879,549966,383790,255693,299351
26,PE,Pernambuco,RegL,NE,2000,Total,8119689,851750,843264,1763950,1458587,1135571,815757,562786,688024
26,PE,Pernambuco,RegL,NE,2001,F,4201579,421701,413105,864666,748296,597404,444404,315511,396492
26,PE,Pernambuco,RegL,NE,2001,M,4011016,435063,424873,887119,742925,560496,395979,262669,301892
26,PE,Pernambuco,RegL,NE,2001,Total,8212595,856764,837978,1751785,1491221,1157900,840383,578180,698384
26,PE,Pernambuco,RegL,NE,2002,F,4250988,423070,411350,856524,764582,608515,457745,324749,404453
26,PE,Pernambuco,RegL,NE,2002,M,4053387,436623,423320,878292,760569,570427,409280,270278,304598
26,PE,Pernambuco,RegL,NE,2002,Total,8304375,859693,834670,1734816,1525151,1178942,867025,595027,709051
26,PE,Pernambuco,RegL,NE,2003,F,4299855,423048,410762,847085,780562,619344,471713,334541,412800
26,PE,Pernambuco,RegL,NE,2003,M,4095147,436875,422924,868119,777586,580310,423226,278353,307754
26,PE,Pernambuco,RegL,NE,2003,Total,8395002,859923,833686,1715204,1558148,1199654,894939,612894,720554
26,PE,Pernambuco,RegL,NE,2004,F,4348095,421294,411445,837812,794732,630509,485860,344467,421976
26,PE,Pernambuco,RegL,NE,2004,M,4136213,435521,423726,858273,792186,590942,437099,286659,311807
26,PE,Pernambuco,RegL,NE,2004,Total,8484308,856815,835171,1696085,1586918,1221451,922959,631126,733783
26,PE,Pernambuco,RegL,NE,2005,F,4395623,417707,413206,829779,806082,642417,499891,354292,432249
26,PE,Pernambuco,RegL,NE,2005,M,4176506,432782,425180,849978,803204,602823,450453,295080,317006
26,PE,Pernambuco,RegL,NE,2005,Total,8572129,850489,838386,1679757,1609286,1245240,950344,649372,749255
26,PE,Pernambuco,RegL,NE,2006,F,4442372,411590,416482,822981,814975,654850,513836,364073,443585
26,PE,Pernambuco,RegL,NE,2006,M,4215961,427049,428628,843078,811209,615677,463370,303636,323314
26,PE,Pernambuco,RegL,NE,2006,Total,8658333,838639,845110,1666059,1626184,1270527,977206,667709,766899
26,PE,Pernambuco,RegL,NE,2007,F,4488293,405233,418712,817585,821710,667558,527709,373749,456037
26,PE,Pernambuco,RegL,NE,2007,M,4254532,421012,431107,837588,816687,629226,475859,312245,330808
26,PE,Pernambuco,RegL,NE,2007,Total,8742825,826245,849819,1655173,1638397,1296784,1003568,685994,786845
26,PE,Pernambuco,RegL,NE,2008,F,4533359,398641,419560,813926,825989,680808,541351,383642,469442
26,PE,Pernambuco,RegL,NE,2008,M,4292190,414660,432302,833807,819439,643579,487903,321242,339258
26,PE,Pernambuco,RegL,NE,2008,Total,8825549,813301,851862,1647733,1645428,1324387,1029254,704884,808700
26,PE,Pernambuco,RegL,NE,2009,F,4577570,391887,418672,812161,827497,694975,554557,394273,483548
26,PE,Pernambuco,RegL,NE,2009,M,4328918,408080,431896,831768,819338,658868,499523,331140,348305
26,PE,Pernambuco,RegL,NE,2009,Total,8906488,799967,850568,1643929,1646835,1353843,1054080,725413,831853
26,PE,Pernambuco,RegL,NE,2010,F,4620942,385079,415930,812221,826153,710181,567234,405942,498202
26,PE,Pernambuco,RegL,NE,2010,M,4364716,401388,430097,831029,816441,675020,510783,342211,357747
26,PE,Pernambuco,RegL,NE,2010,Total,8985658,786467,846027,1643250,1642594,1385201,1078017,748153,855949
26,PE,Pernambuco,RegL,NE,2011,F,4663108,378251,410567,814540,822250,726132,579329,418508,513531
26,PE,Pernambuco,RegL,NE,2011,M,4399398,394611,425221,833092,811025,691789,521631,354301,367728
26,PE,Pernambuco,RegL,NE,2011,Total,9062506,772862,835788,1647632,1633275,1417921,1100960,772809,881259
26,PE,Pernambuco,RegL,NE,2012,F,4703798,371433,404798,816536,815977,742751,590736,431933,529634
26,PE,Pernambuco,RegL,NE,2012,M,4432899,387777,419885,835082,803302,709162,531953,367411,378327
26,PE,Pernambuco,RegL,NE,2012,Total,9136697,759210,824683,1651618,1619279,1451913,1122689,799344,907961
26,PE,Pernambuco,RegL,NE,2013,F,4743159,364736,398634,818070,808309,759074,601863,445965,546508
26,PE,Pernambuco,RegL,NE,2013,M,4465391,381013,414066,836833,794388,726008,542284,381137,389662
26,PE,Pernambuco,RegL,NE,2013,Total,9208550,745749,812700,1654903,1602697,1485082,1144147,827102,936170
26,PE,Pernambuco,RegL,NE,2014,F,4781248,358271,392145,818894,800662,773615,613311,460169,564181
26,PE,Pernambuco,RegL,NE,2014,M,4496904,374441,407839,838043,785866,740631,553364,394827,401893
26,PE,Pernambuco,RegL,NE,2014,Total,9278152,732712,799984,1656937,1586528,1514246,1166675,854996,966074
26,PE,Pernambuco,RegL,NE,2015,F,4818111,352135,385437,818702,794081,785363,625467,474255,582671
26,PE,Pernambuco,RegL,NE,2015,M,4527492,368187,401294,838364,778891,751907,565648,408071,415130
26,PE,Pernambuco,RegL,NE,2015,Total,9345603,720322,786731,1657066,1572972,1537270,1191115,882326,997801
26,PE,Pernambuco,RegL,NE,2016,F,4853698,346380,378621,817216,788526,794635,638098,488238,601984
26,PE,Pernambuco,RegL,NE,2016,M,4557074,362308,394559,837475,773272,760350,578843,420925,429342
26,PE,Pernambuco,RegL,NE,2016,Total,9410772,708688,773180,1654691,1561798,1554985,1216941,909163,1031326
26,PE,Pernambuco,RegL,NE,2017,F,4888042,341028,371810,814160,784152,801720,650958,502122,622092
26,PE,Pernambuco,RegL,NE,2017,M,4585665,356826,387759,835081,769001,766419,592678,433399,444502
26,PE,Pernambuco,RegL,NE,2017,Total,9473707,697854,759569,1649241,1553153,1568139,1243636,935521,1066594
26,PE,Pernambuco,RegL,NE,2018,F,4921243,336057,365117,809219,781303,806331,664316,515764,643136
26,PE,Pernambuco,RegL,NE,2018,M,4613391,351729,381022,830863,766369,769946,607280,445483,460699
26,PE,Pernambuco,RegL,NE,2018,Total,9534634,687786,746139,1640082,1547672,1576277,1271596,961247,1103835
26,PE,Pernambuco,RegL,NE,2019,F,4953329,331433,358652,802119,780121,808146,678541,528960,665357
26,PE,Pernambuco,RegL,NE,2019,M,4640259,346977,374476,824579,765384,770803,622777,457204,478059
26,PE,Pernambuco,RegL,NE,2019,Total,9593588,678410,733128,1626698,1545505,1578949,1301318,986164,1143416
26,PE,Pernambuco,RegL,NE,2020,F,4984320,327104,352517,792844,780538,807072,693749,541626,688870
26,PE,Pernambuco,RegL,NE,2020,M,4666284,342520,368243,816522,765600,769040,639104,468627,496628
26,PE,Pernambuco,RegL,NE,2020,Total,9650604,669624,720760,1609366,1546138,1576112,1332853,1010253,1185498
26,PE,Pernambuco,RegL,NE,2021,F,5014300,323025,346769,780828,783116,803474,709702,553747,713639
26,PE,Pernambuco,RegL,NE,2021,M,4691588,338313,362386,805233,768540,764919,656075,479725,516397
26,PE,Pernambuco,RegL,NE,2021,Total,9705888,661338,709155,1586061,1551656,1568393,1365777,1033472,1230036
26,PE,Pernambuco,RegL,NE,2022,F,5043254,319148,341426,768443,785400,797569,726352,565235,739681
26,PE,Pernambuco,RegL,NE,2022,M,4716137,334310,356932,793467,771396,758569,673676,490394,537393
26,PE,Pernambuco,RegL,NE,2022,Total,9759391,653458,698358,1561910,1556796,1556138,1400028,1055629,1277074
26,PE,Pernambuco,RegL,NE,2023,F,5071081,315431,336465,755792,787235,790270,742707,576451,766730
26,PE,Pernambuco,RegL,NE,2023,M,4739769,330462,351858,781297,773997,750999,690769,501070,559317
26,PE,Pernambuco,RegL,NE,2023,Total,9810850,645893,688323,1537089,1561232,1541269,1433476,1077521,1326047
26,PE,Pernambuco,RegL,NE,2024,F,5097758,311842,331846,743045,788394,782973,757299,587964,794395
26,PE,Pernambuco,RegL,NE,2024,M,4762464,326743,347125,768912,776074,743736,705715,512431,581728
26,PE,Pernambuco,RegL,NE,2024,Total,9860222,638585,678971,1511957,1564468,1526709,1463014,1100395,1376123
26,PE,Pernambuco,RegL,NE,2025,F,5123275,308362,327518,730404,788574,776720,769128,600155,822414
26,PE,Pernambuco,RegL,NE,2025,M,4784206,323131,342686,756515,777299,737900,717420,524905,604350
26,PE,Pernambuco,RegL,NE,2025,Total,9907481,631493,670204,1486919,1565873,1514620,1486548,1125060,1426764
26,PE,Pernambuco,RegL,NE,2026,F,5147735,304983,323446,718041,787547,771524,778554,612815,850825
26,PE,Pernambuco,RegL,NE,2026,M,4805070,319621,338494,744303,777419,733352,726417,538242,627222
26,PE,Pernambuco,RegL,NE,2026,Total,9952805,624604,661940,1462344,1564966,1504876,1504971,1151057,1478047
26,PE,Pernambuco,RegL,NE,2027,F,5171115,301708,319580,706091,785032,767525,785864,625709,879606
26,PE,Pernambuco,RegL,NE,2027,M,4825046,316216,334506,732420,776156,730093,733139,552191,650325
26,PE,Pernambuco,RegL,NE,2027,Total,9996161,617924,654086,1438511,1561188,1497618,1519003,1177900,1529931
26,PE,Pernambuco,RegL,NE,2028,F,5193293,298549,315869,694634,780674,765024,790729,639075,908739
26,PE,Pernambuco,RegL,NE,2028,M,4844008,312928,330671,720962,773153,728364,737378,566841,673711
